confidence,radius,position,id
0.5597715610613921,120,"(345, 195)",200002_007
0.5693701126015306,120,"(120, 120)",200002_007
0.5737246101332625,120,"(345, 270)",200002_007
0.5809091709117097,120,"(270, 195)",200002_007
0.5821228668292141,120,"(195, 120)",200002_007
0.5860827475317624,120,"(1095, 420)",200002_007
0.5954974798434288,120,"(1095, 120)",200002_007
0.6017691685042663,120,"(1020, 120)",200002_007
0.6060516359643935,120,"(1095, 195)",200002_007
0.6073871764818641,120,"(945, 120)",200002_007
0.6093558901679711,120,"(270, 270)",200002_007
0.6112704887819339,120,"(345, 345)",200002_007
0.6121799498744267,120,"(870, 120)",200002_007
0.61305469715297,120,"(1020, 195)",200002_007
0.6165737661294134,120,"(1095, 270)",200002_007
0.6179827223411504,120,"(420, 345)",200002_007
0.619067373652021,120,"(945, 195)",200002_007
0.6192875901045496,120,"(1020, 495)",200002_007
0.6232048848984671,120,"(120, 195)",200002_007
0.6241308833909396,120,"(1020, 270)",200002_007
0.624343571480692,120,"(1095, 345)",200002_007
0.6244978241802016,120,"(870, 195)",200002_007
0.6254666345947877,120,"(195, 195)",200002_007
0.6314102521198975,120,"(945, 270)",200002_007
0.6332563311484389,120,"(1020, 420)",200002_007
0.6355740162520968,120,"(1020, 345)",200002_007
0.636482169158647,120,"(1020, 570)",200002_007
0.6387964861351378,120,"(870, 270)",200002_007
0.6444616117217211,120,"(945, 345)",200002_007
0.6538211635597857,120,"(870, 345)",200002_007
0.6542078764908061,120,"(270, 345)",200002_007
0.6577973887905657,120,"(945, 420)",200002_007
0.6581701718883844,120,"(195, 270)",200002_007
0.662871656389076,120,"(795, 345)",200002_007
0.6650601234469853,120,"(120, 270)",200002_007
0.6694326815521633,120,"(870, 420)",200002_007
0.6695493024915581,120,"(945, 495)",200002_007
0.6807325470945368,120,"(795, 420)",200002_007
0.6812621711269778,120,"(945, 570)",200002_007
0.6826402777426627,120,"(420, 420)",200002_007
0.683501057900497,120,"(870, 495)",200002_007
0.6882014330519943,120,"(345, 420)",200002_007
0.6927243498058874,120,"(720, 420)",200002_007
0.6956173985280485,120,"(195, 345)",200002_007
0.6956451529487113,120,"(870, 570)",200002_007
0.696760312788125,120,"(795, 495)",200002_007
0.7034711623036273,120,"(120, 345)",200002_007
0.7052520604094581,120,"(495, 420)",200002_007
0.7059276101823038,120,"(645, 420)",200002_007
0.7104394345468705,120,"(795, 570)",200002_007
0.7111452653150238,120,"(720, 495)",200002_007
0.7147094108256593,120,"(570, 420)",200002_007
0.7172614553743163,120,"(270, 420)",200002_007
0.7265337171203652,120,"(720, 570)",200002_007
0.7269295730211279,120,"(645, 495)",200002_007
0.7391070905391268,120,"(195, 420)",200002_007
0.7429387521524476,120,"(120, 420)",200002_007
0.7438426983868099,120,"(570, 495)",200002_007
0.7441797335049704,120,"(645, 570)",200002_007
0.7567264240203595,120,"(495, 495)",200002_007
0.7588647980664536,120,"(420, 495)",200002_007
0.7634471808015258,120,"(570, 570)",200002_007
0.7649456906558701,120,"(345, 495)",200002_007
0.7715816477742615,120,"(120, 495)",200002_007
0.7745362030521677,120,"(270, 495)",200002_007
0.7764468590915697,120,"(195, 495)",200002_007
0.7839242441270242,120,"(495, 570)",200002_007
0.786046693361251,120,"(120, 570)",200002_007
0.7967042682545298,120,"(195, 570)",200002_007
0.8033789244217289,120,"(420, 570)",200002_007
0.8070342153303061,120,"(270, 570)",200002_007
0.8126966888674727,120,"(345, 570)",200002_007
0.0,120,"(420, 120)",200002_008
0.0,120,"(495, 120)",200002_008
0.0,120,"(570, 120)",200002_008
0.0,120,"(645, 120)",200002_008
0.0,120,"(720, 120)",200002_008
0.0,120,"(795, 120)",200002_008
0.0,120,"(420, 195)",200002_008
0.0,120,"(495, 195)",200002_008
0.0,120,"(570, 195)",200002_008
0.0,120,"(645, 195)",200002_008
0.0,120,"(720, 195)",200002_008
0.0,120,"(795, 195)",200002_008
0.0,120,"(420, 270)",200002_008
0.0,120,"(495, 270)",200002_008
0.0,120,"(570, 270)",200002_008
0.0,120,"(645, 270)",200002_008
0.0,120,"(720, 270)",200002_008
0.0,120,"(795, 270)",200002_008
0.0,120,"(495, 345)",200002_008
0.0,120,"(570, 345)",200002_008
0.0,120,"(645, 345)",200002_008
0.0,120,"(720, 345)",200002_008
0.5318318140570222,120,"(1095, 570)",200002_008
0.5346950715028281,120,"(345, 120)",200002_008
0.5474442844891371,120,"(345, 195)",200002_008
0.5502284247010611,120,"(1095, 495)",200002_008
0.5597994959272544,120,"(270, 120)",200002_008
0.5690530195894093,120,"(345, 270)",200002_008
0.5857674542700781,120,"(270, 195)",200002_008
0.589230303384067,120,"(420, 345)",200002_008
0.5945155811504803,120,"(1095, 120)",200002_008
0.6007839747686505,120,"(1020, 120)",200002_008
0.601997669285615,120,"(195, 120)",200002_008
0.6032112511926686,120,"(1095, 420)",200002_008
0.605036998764154,120,"(345, 345)",200002_008
0.6051023327162587,120,"(1095, 195)",200002_008
0.6063981738836084,120,"(945, 120)",200002_008
0.6107778105173199,120,"(120, 120)",200002_008
0.6112296902848616,120,"(870, 120)",200002_008
0.6120779950215341,120,"(1020, 195)",200002_008
0.6154936545074551,120,"(1095, 270)",200002_008
0.6179165211002036,120,"(945, 195)",200002_008
0.6198906397286771,120,"(270, 270)",200002_008
0.6213799610362014,120,"(1020, 270)",200002_008
0.6233338086386722,120,"(1095, 345)",200002_008
0.6234593623527157,120,"(870, 195)",200002_008
0.6259510308559544,120,"(195, 195)",200002_008
0.6260638217084207,120,"(1020, 495)",200002_008
0.6283382515570398,120,"(945, 270)",200002_008
0.6283600574268315,120,"(120, 195)",200002_008
0.630836712054419,120,"(1020, 345)",200002_008
0.631198493650876,120,"(1020, 570)",200002_008
0.6362257064002906,120,"(870, 270)",200002_008
0.6374779267288289,120,"(1020, 420)",200002_008
0.6396748343766431,120,"(945, 345)",200002_008
0.6508733596030569,120,"(870, 345)",200002_008
0.6533107246020302,120,"(945, 420)",200002_008
0.655166458979914,120,"(120, 270)",200002_008
0.6552377144664568,120,"(195, 270)",200002_008
0.6556435608209845,120,"(420, 420)",200002_008
0.6617963628246695,120,"(795, 345)",200002_008
0.662851898342846,120,"(270, 345)",200002_008
0.6670298522063777,120,"(870, 420)",200002_008
0.6683308542087416,120,"(945, 495)",200002_008
0.6738603474767276,120,"(945, 570)",200002_008
0.6746053414595566,120,"(495, 420)",200002_008
0.6791936414313181,120,"(345, 420)",200002_008
0.6802014605473434,120,"(795, 420)",200002_008
0.6828804552778955,120,"(870, 495)",200002_008
0.6909157103418302,120,"(870, 570)",200002_008
0.6925096439641765,120,"(720, 420)",200002_008
0.6932566223270584,120,"(195, 345)",200002_008
0.696467000180295,120,"(795, 495)",200002_008
0.6974020984286002,120,"(120, 345)",200002_008
0.6984079729388601,120,"(570, 420)",200002_008
0.7049560059998492,120,"(645, 420)",200002_008
0.7098980075055208,120,"(795, 570)",200002_008
0.7110347326913629,120,"(720, 495)",200002_008
0.7192658069455881,120,"(270, 420)",200002_008
0.726492637204812,120,"(720, 570)",200002_008
0.7270103314141936,120,"(645, 495)",200002_008
0.7359999689613207,120,"(195, 420)",200002_008
0.7380018225551721,120,"(120, 420)",200002_008
0.7392695403870507,120,"(495, 495)",200002_008
0.7398471743347557,120,"(570, 495)",200002_008
0.7424391212299029,120,"(420, 495)",200002_008
0.7443207359394682,120,"(645, 570)",200002_008
0.7586059149555703,120,"(345, 495)",200002_008
0.763774367975531,120,"(570, 570)",200002_008
0.7704106620189077,120,"(120, 495)",200002_008
0.7741137268552392,120,"(270, 495)",200002_008
0.7752991777171947,120,"(195, 495)",200002_008
0.7841401301909531,120,"(495, 570)",200002_008
0.7862357891274513,120,"(120, 570)",200002_008
0.796966114113196,120,"(195, 570)",200002_008
0.8025406694761443,120,"(420, 570)",200002_008
0.8067342200555548,120,"(270, 570)",200002_008
0.8117484433152012,120,"(345, 570)",200002_008
0.0,120,"(420, 120)",200002_009
0.0,120,"(495, 120)",200002_009
0.0,120,"(570, 120)",200002_009
0.0,120,"(645, 120)",200002_009
0.0,120,"(720, 120)",200002_009
0.0,120,"(795, 120)",200002_009
0.0,120,"(420, 195)",200002_009
0.0,120,"(495, 195)",200002_009
0.0,120,"(570, 195)",200002_009
0.0,120,"(645, 195)",200002_009
0.0,120,"(720, 195)",200002_009
0.0,120,"(795, 195)",200002_009
0.0,120,"(420, 270)",200002_009
0.0,120,"(495, 270)",200002_009
0.0,120,"(570, 270)",200002_009
0.0,120,"(645, 270)",200002_009
0.0,120,"(720, 270)",200002_009
0.0,120,"(795, 270)",200002_009
0.0,120,"(495, 345)",200002_009
0.0,120,"(570, 345)",200002_009
0.0,120,"(645, 345)",200002_009
0.0,120,"(720, 345)",200002_009
0.4757052327949851,120,"(120, 120)",200002_009
0.5354157885840338,120,"(195, 120)",200002_009
0.5464283130415015,120,"(345, 120)",200002_009
0.5496544553980373,120,"(1095, 570)",200002_009
0.5526352908669228,120,"(1095, 495)",200002_009
0.5565184713290203,120,"(270, 120)",200002_009
0.5627956722125442,120,"(345, 195)",200002_009
0.567536110827579,120,"(120, 195)",200002_009
0.5809294407541937,120,"(345, 270)",200002_009
0.5897147753269635,120,"(420, 345)",200002_009
0.5920750375523162,120,"(270, 195)",200002_009
0.5939654323082809,120,"(1095, 120)",200002_009
0.594054591410076,120,"(1095, 420)",200002_009
0.5951286687539883,120,"(195, 195)",200002_009
0.6002460853190688,120,"(1020, 120)",200002_009
0.6016603216221925,120,"(1020, 420)",200002_009
0.6044845405164585,120,"(1095, 195)",200002_009
0.6048991313679166,120,"(1020, 495)",200002_009
0.6058783363210319,120,"(945, 120)",200002_009
0.6067401142154839,120,"(1020, 345)",200002_009
0.6079475928853997,120,"(1095, 345)",200002_009
0.6106301826024524,120,"(345, 345)",200002_009
0.6107388591980488,120,"(870, 120)",200002_009
0.6114873468737458,120,"(1020, 195)",200002_009
0.6147224910001419,120,"(1095, 270)",200002_009
0.6178738343237719,120,"(945, 195)",200002_009
0.6193665147280819,120,"(945, 420)",200002_009
0.6198155013481987,120,"(1020, 270)",200002_009
0.6235164146717556,120,"(870, 195)",200002_009
0.6272365036954621,120,"(945, 345)",200002_009
0.6273395238375774,120,"(945, 270)",200002_009
0.631793564171962,120,"(1020, 570)",200002_009
0.6320899296733128,120,"(270, 270)",200002_009
0.6370956077128905,120,"(870, 270)",200002_009
0.638075167248369,120,"(945, 495)",200002_009
0.6441888271188708,120,"(120, 270)",200002_009
0.6464161988118231,120,"(195, 270)",200002_009
0.6486280127730444,120,"(870, 345)",200002_009
0.6505223881831513,120,"(420, 420)",200002_009
0.6570244419232614,120,"(870, 420)",200002_009
0.6619213056028285,120,"(795, 345)",200002_009
0.665105371036566,120,"(495, 420)",200002_009
0.6677727522151103,120,"(945, 570)",200002_009
0.6707766930267883,120,"(270, 345)",200002_009
0.67225758325765,120,"(870, 495)",200002_009
0.6757371572861185,120,"(345, 420)",200002_009
0.6794608364317648,120,"(795, 420)",200002_009
0.687369303336205,120,"(195, 345)",200002_009
0.6898566772566217,120,"(120, 345)",200002_009
0.6906342371604061,120,"(870, 570)",200002_009
0.6918725240858373,120,"(720, 420)",200002_009
0.6955820786609668,120,"(795, 495)",200002_009
0.6980928630608437,120,"(570, 420)",200002_009
0.702725816713795,120,"(645, 420)",200002_009
0.7093095254116858,120,"(795, 570)",200002_009
0.7104375317422955,120,"(720, 495)",200002_009
0.7201212514633789,120,"(270, 420)",200002_009
0.7252413535682223,120,"(495, 495)",200002_009
0.7259247881114785,120,"(720, 570)",200002_009
0.7259435376516649,120,"(645, 495)",200002_009
0.7297444726338966,120,"(420, 495)",200002_009
0.7299452557606833,120,"(195, 420)",200002_009
0.7309610795277618,120,"(120, 420)",200002_009
0.7324968873585466,120,"(570, 495)",200002_009
0.7438501140617063,120,"(645, 570)",200002_009
0.7519154024828966,120,"(345, 495)",200002_009
0.763046324618717,120,"(570, 570)",200002_009
0.7675517261739913,120,"(120, 495)",200002_009
0.7706442724696239,120,"(270, 495)",200002_009
0.7713140268246801,120,"(195, 495)",200002_009
0.7799290249453695,120,"(495, 570)",200002_009
0.78750648938263,120,"(120, 570)",200002_009
0.794234908374421,120,"(420, 570)",200002_009
0.7981123143979424,120,"(195, 570)",200002_009
0.8054522750721347,120,"(270, 570)",200002_009
0.8060077669682824,120,"(345, 570)",200002_009
0.3407634543585905,120,"(120, 120)",200002_010
0.34545601146032945,120,"(120, 195)",200002_010
0.3752571295543408,120,"(195, 120)",200002_010
0.4052003616019552,120,"(195, 195)",200002_010
0.41670042438065463,120,"(270, 120)",200002_010
0.4169317697658699,120,"(120, 270)",200002_010
0.4701965608695238,120,"(270, 195)",200002_010
0.4753410105589532,120,"(195, 270)",200002_010
0.490018688809495,120,"(345, 120)",200002_010
0.5055019412367393,120,"(1095, 570)",200002_010
0.5141636628235803,120,"(345, 195)",200002_010
0.5218437962845467,120,"(1095, 120)",200002_010
0.5248475479194661,120,"(120, 345)",200002_010
0.5316150691850559,120,"(1095, 495)",200002_010
0.5323457113642924,120,"(270, 270)",200002_010
0.5330469186056714,120,"(1095, 195)",200002_010
0.5360129426503881,120,"(345, 270)",200002_010
0.536032825069749,120,"(1095, 420)",200002_010
0.5362652571741603,120,"(420, 270)",200002_010
0.5382155511857419,120,"(1020, 120)",200002_010
0.5428705760780281,120,"(420, 195)",200002_010
0.5429443952940115,120,"(1095, 270)",200002_010
0.5461923572880886,120,"(1020, 420)",200002_010
0.5478700022662696,120,"(1095, 345)",200002_010
0.5482078002736168,120,"(420, 345)",200002_010
0.5484938612762319,120,"(420, 120)",200002_010
0.5502630152437279,120,"(1020, 195)",200002_010
0.5507064875663743,120,"(1020, 495)",200002_010
0.5534953388400534,120,"(345, 345)",200002_010
0.5538860473366128,120,"(945, 120)",200002_010
0.5547890059813141,120,"(1020, 345)",200002_010
0.558215704491346,120,"(1020, 570)",200002_010
0.5607652977935079,120,"(1020, 270)",200002_010
0.5615335929276338,120,"(195, 345)",200002_010
0.566577398979965,120,"(495, 270)",200002_010
0.5668743316356053,120,"(945, 195)",200002_010
0.5679602213184546,120,"(495, 195)",200002_010
0.568689032857132,120,"(870, 120)",200002_010
0.5724209996189694,120,"(945, 420)",200002_010
0.5730195848687917,120,"(420, 420)",200002_010
0.5749941176249594,120,"(945, 345)",200002_010
0.5754115665039752,120,"(945, 495)",200002_010
0.5782447061801911,120,"(945, 270)",200002_010
0.5791425045125429,120,"(570, 195)",200002_010
0.5799498076069147,120,"(495, 345)",200002_010
0.5824157541072218,120,"(795, 120)",200002_010
0.5827173110026621,120,"(870, 195)",200002_010
0.5835976218167844,120,"(645, 120)",200002_010
0.5844576076454969,120,"(570, 120)",200002_010
0.5869163952248977,120,"(645, 195)",200002_010
0.5885504783773368,120,"(345, 420)",200002_010
0.588576760126511,120,"(270, 345)",200002_010
0.5916964699170668,120,"(720, 120)",200002_010
0.5923821839843998,120,"(570, 270)",200002_010
0.5949770116357227,120,"(495, 120)",200002_010
0.595455348770819,120,"(870, 270)",200002_010
0.5966129611801267,120,"(945, 570)",200002_010
0.5975547232233543,120,"(795, 195)",200002_010
0.5996976204192854,120,"(720, 195)",200002_010
0.6021526618134586,120,"(645, 270)",200002_010
0.6036680570707782,120,"(495, 420)",200002_010
0.6038234602734792,120,"(870, 345)",200002_010
0.6053767769923997,120,"(870, 420)",200002_010
0.6115268131416637,120,"(795, 270)",200002_010
0.6151706217268624,120,"(870, 495)",200002_010
0.6195352152863695,120,"(720, 270)",200002_010
0.6239140766805397,120,"(795, 345)",200002_010
0.6246485598720256,120,"(120, 420)",200002_010
0.626162755276927,120,"(870, 570)",200002_010
0.6272396498760362,120,"(420, 495)",200002_010
0.6309271394655991,120,"(570, 345)",200002_010
0.6342393731326982,120,"(795, 420)",200002_010
0.6344816138808614,120,"(195, 420)",200002_010
0.6363077095592382,120,"(270, 420)",200002_010
0.6400520258278525,120,"(720, 345)",200002_010
0.6417222549938725,120,"(495, 495)",200002_010
0.6421718695511565,120,"(795, 495)",200002_010
0.6461052693129564,120,"(345, 495)",200002_010
0.6463230003890464,120,"(645, 345)",200002_010
0.6470649516317534,120,"(795, 570)",200002_010
0.6521570567537115,120,"(720, 420)",200002_010
0.6600560368271303,120,"(570, 420)",200002_010
0.6613620097123466,120,"(720, 495)",200002_010
0.6667110130417089,120,"(645, 420)",200002_010
0.6671803078082735,120,"(720, 570)",200002_010
0.6677750108966138,120,"(120, 495)",200002_010
0.6753858525613946,120,"(570, 495)",200002_010
0.6767660670499306,120,"(645, 495)",200002_010
0.6777623560779736,120,"(195, 495)",200002_010
0.6804364626850288,120,"(270, 495)",200002_010
0.6810078906269551,120,"(420, 570)",200002_010
0.682178292818664,120,"(495, 570)",200002_010
0.6867750519481014,120,"(645, 570)",200002_010
0.6953365397192381,120,"(120, 570)",200002_010
0.6963680081106708,120,"(570, 570)",200002_010
0.6982243924591329,120,"(345, 570)",200002_010
0.7089895181909117,120,"(195, 570)",200002_010
0.7150007637388756,120,"(270, 570)",200002_010
0.2636795662886738,120,"(120, 120)",200002_011
0.26736174955887576,120,"(120, 195)",200002_011
0.3259459054625534,120,"(120, 270)",200002_011
0.3345379094898918,120,"(195, 120)",200002_011
0.36174820150980574,120,"(195, 195)",200002_011
0.3645991293370082,120,"(270, 120)",200002_011
0.39933823185083656,120,"(195, 270)",200002_011
0.40092614027703294,120,"(270, 195)",200002_011
0.42367893995484635,120,"(120, 345)",200002_011
0.42377749031304957,120,"(1095, 570)",200002_011
0.43498967097282804,120,"(345, 120)",200002_011
0.4400675713367728,120,"(270, 270)",200002_011
0.4585862024330669,120,"(420, 270)",200002_011
0.45997192481498295,120,"(345, 195)",200002_011
0.4610485721232741,120,"(420, 345)",200002_011
0.46255368424315135,120,"(345, 345)",200002_011
0.4626835508948608,120,"(345, 270)",200002_011
0.4663166236877656,120,"(1020, 570)",200002_011
0.46743323282455074,120,"(195, 345)",200002_011
0.4733477331628477,120,"(345, 420)",200002_011
0.4738359407107597,120,"(420, 420)",200002_011
0.47946923314108697,120,"(270, 345)",200002_011
0.4838819531922502,120,"(1095, 495)",200002_011
0.4860430033615841,120,"(420, 195)",200002_011
0.49226973354786496,120,"(1020, 495)",200002_011
0.49981777764329705,120,"(495, 270)",200002_011
0.5043260773821531,120,"(1020, 420)",200002_011
0.5053782812161425,120,"(1095, 120)",200002_011
0.5076825751248488,120,"(495, 195)",200002_011
0.5087955733614401,120,"(420, 120)",200002_011
0.5119632925094847,120,"(1095, 420)",200002_011
0.5165814035372672,120,"(1095, 195)",200002_011
0.5191431360642157,120,"(570, 270)",200002_011
0.5191883173356329,120,"(570, 195)",200002_011
0.5217500361173378,120,"(1020, 120)",200002_011
0.5258896217668036,120,"(945, 495)",200002_011
0.5264788802256073,120,"(1095, 270)",200002_011
0.5271420239296793,120,"(120, 420)",200002_011
0.5293984751970489,120,"(570, 120)",200002_011
0.5329507483779503,120,"(420, 495)",200002_011
0.5337975001753237,120,"(1020, 195)",200002_011
